id,Level 2 Disease Group,id,Level 3 Disease Subgroup,id,Level 4 Specific Disorder,Last Updated,Phenotype,Phenotype ID,Test,Test ID
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,Megalocornea,HP:0000485,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,Abnormality of the iris,HP:0000525,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,Polycoria,HP:0011500,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,Ectopia pupillae,HP:0009918,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,Hypoplasia of the iris,HP:0007676,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,Cataract,HP:0000518,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,Increased cup-to-disc ratio,HP:0012796,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,Microphthalmia,HP:0000568,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,,,Ocular Pressure,30265.2
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,,,Ocular Malformation Metrics,30260.2
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11111,Glaucoma (developmental),20/03/18,,,Visual Acuity,30970.2
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Visual impairment,HP:0000505,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Cataract,HP:0000518,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Progressive cataract,HP:0007834,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Total cataract,HP:0010700,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Nuclear cataract,HP:0100018,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Cortical cataract,HP:0100019,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Membranous cataract,HP:0010922,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Polar cataract,HP:0010696,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Subcapsular cataract,HP:0000523,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Lamellar cataract,HP:0007971,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Pulverulent cataract,HP:0010693,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Microphthalmia,HP:0000568,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Microcornea,HP:0000482,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Microphakia,HP:0012376,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Abnormality of the anterior segment of the globe,HP:0004328,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Anterior segment dysgenesis,HP:0007700,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Abnormality of the posterior segment of the globe,HP:0004329,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Remnants of the hyaloid vascular system,HP:0007968,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Retinal degeneration,HP:0000546,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,Maternal teratogenic exposure,HP:0011438,,
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,,,TORCH screen,30122.2
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,,,Ocular Pressure,30265.2
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,,,Ocular Malformation Metrics,30260.2
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,,,Visual Acuity,30970.2
10996,Ophthalmological disorders,10997,Anterior segment abnormalities,11112,Cataracts,20/03/18,,,Urine metabolic tests,33189.1
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Visual impairment,HP:0000505,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Nonprogressive visual loss,HP:0200068,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Progressive visual loss,HP:0000529,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Central scotoma,HP:0000603,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Constriction of peripheral visual field,HP:0001133,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Optic neuropathy,HP:0001138,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Abnormality of color vision,HP:0000551,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Cataract,HP:0000518,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Nystagmus,HP:0000639,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Hearing impairment,HP:0000365,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Ataxia,HP:0001251,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Diabetes mellitus,HP:0000819,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,Diabetes insipidus,HP:0000873,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,,,Colour Plate Test,30269.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,11114,Inherited optic neuropathies,20/03/18,,,Visual Acuity,30970.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Visual impairment,HP:0000505,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Nonprogressive visual loss,HP:0200068,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Progressive visual loss,HP:0000529,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Central scotoma,HP:0000603,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Constriction of peripheral visual field,HP:0001133,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Abnormality of color vision,HP:0000551,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Reduced visual acuity,HP:0007663,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Retinal dystrophy,HP:0000556,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Cone/cone-rod dystrophy,HP:0000548,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Abnormal light-adapted electroretinogram,HP:0008275,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Rod-cone dystrophy,HP:0000510,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Abnormality of retinal pigmentation,HP:0007703,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Macular dystrophy,HP:0007754,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Macular atrophy,HP:0007401,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Hypoplasia of the fovea,HP:0007750,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Abnormality of the retinal vasculature,HP:0008046,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,Retinal exudate,HP:0001147,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,,,Colour Plate Test,30269.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,,,Electroretinogram,30291.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,,,Visual Field,30264.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,,,Refraction Error,30978.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,,,Dark Adaptation Test,30276.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,,,Electro-oculogram,30271.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29268,Rod-cone dystrophy,20/03/18,,,General Imaging Diagnostics,33633.1
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Visual impairment,HP:0000505,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Nonprogressive visual loss,HP:0200068,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Progressive visual loss,HP:0000529,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Central scotoma,HP:0000603,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Constriction of peripheral visual field,HP:0001133,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Abnormality of color vision,HP:0000551,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Reduced visual acuity,HP:0007663,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Retinal dystrophy,HP:0000556,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Cone/cone-rod dystrophy,HP:0000548,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Abnormal light-adapted electroretinogram,HP:0008275,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Rod-cone dystrophy,HP:0000510,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Abnormality of retinal pigmentation,HP:0007703,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Macular dystrophy,HP:0007754,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Macular atrophy,HP:0007401,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Hypoplasia of the fovea,HP:0007750,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Abnormality of the retinal vasculature,HP:0008046,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,Retinal exudate,HP:0001147,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,,,Colour Plate Test,30269.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,,,Electroretinogram,30291.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,,,Visual Field,30264.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,,,Refraction Error,30978.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,,,Dark Adaptation Test,30276.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,,,Electro-oculogram,30271.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29269,Rod Dysfunction Syndrome,20/03/18,,,General Imaging Diagnostics,33633.1
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Visual impairment,HP:0000505,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Nonprogressive visual loss,HP:0200068,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Progressive visual loss,HP:0000529,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Central scotoma,HP:0000603,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Constriction of peripheral visual field,HP:0001133,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Abnormality of color vision,HP:0000551,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Reduced visual acuity,HP:0007663,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Retinal dystrophy,HP:0000556,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Cone/cone-rod dystrophy,HP:0000548,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Abnormal light-adapted electroretinogram,HP:0008275,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Rod-cone dystrophy,HP:0000510,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Abnormality of retinal pigmentation,HP:0007703,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Macular dystrophy,HP:0007754,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Macular atrophy,HP:0007401,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Hypoplasia of the fovea,HP:0007750,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Abnormality of the retinal vasculature,HP:0008046,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,Retinal exudate,HP:0001147,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,,,Colour Plate Test,30269.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,,,Electroretinogram,30291.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,,,Visual Field,30264.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,,,Refraction Error,30978.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,,,Dark Adaptation Test,30276.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,,,Electro-oculogram,30271.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29270,Cone Dysfunction Syndrome,20/03/18,,,General Imaging Diagnostics,33633.1
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Visual impairment,HP:0000505,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Nonprogressive visual loss,HP:0200068,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Progressive visual loss,HP:0000529,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Central scotoma,HP:0000603,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Constriction of peripheral visual field,HP:0001133,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Abnormality of color vision,HP:0000551,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Reduced visual acuity,HP:0007663,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Retinal dystrophy,HP:0000556,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Cone/cone-rod dystrophy,HP:0000548,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Abnormal light-adapted electroretinogram,HP:0008275,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Rod-cone dystrophy,HP:0000510,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Abnormality of retinal pigmentation,HP:0007703,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Macular dystrophy,HP:0007754,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Macular atrophy,HP:0007401,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Hypoplasia of the fovea,HP:0007750,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Abnormality of the retinal vasculature,HP:0008046,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,Retinal exudate,HP:0001147,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,,,Colour Plate Test,30269.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,,,Electroretinogram,30291.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,,,Visual Field,30264.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,,,Refraction Error,30978.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,,,Dark Adaptation Test,30276.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,,,Electro-oculogram,30271.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29271,Inherited macular dystrophy,20/03/18,,,General Imaging Diagnostics,33633.1
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Visual impairment,HP:0000505,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Nonprogressive visual loss,HP:0200068,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Progressive visual loss,HP:0000529,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Central scotoma,HP:0000603,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Constriction of peripheral visual field,HP:0001133,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Abnormality of color vision,HP:0000551,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Reduced visual acuity,HP:0007663,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Retinal dystrophy,HP:0000556,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Cone/cone-rod dystrophy,HP:0000548,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Abnormal light-adapted electroretinogram,HP:0008275,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Rod-cone dystrophy,HP:0000510,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Abnormality of retinal pigmentation,HP:0007703,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Macular dystrophy,HP:0007754,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Macular atrophy,HP:0007401,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Hypoplasia of the fovea,HP:0007750,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Abnormality of the retinal vasculature,HP:0008046,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,Retinal exudate,HP:0001147,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,,,Colour Plate Test,30269.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,,,Electroretinogram,30291.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,,,Visual Field,30264.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,,,Refraction Error,30978.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,,,Dark Adaptation Test,30276.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,,,Electro-oculogram,30271.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29272,Leber Congenital Amaurosis or Early-Onset Severe Retinal Dystrophy,20/03/18,,,General Imaging Diagnostics,33633.1
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Visual impairment,HP:0000505,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Nonprogressive visual loss,HP:0200068,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Progressive visual loss,HP:0000529,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Central scotoma,HP:0000603,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Constriction of peripheral visual field,HP:0001133,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Abnormality of color vision,HP:0000551,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Reduced visual acuity,HP:0007663,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Retinal dystrophy,HP:0000556,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Cone/cone-rod dystrophy,HP:0000548,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Abnormal light-adapted electroretinogram,HP:0008275,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Rod-cone dystrophy,HP:0000510,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Abnormality of retinal pigmentation,HP:0007703,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Macular dystrophy,HP:0007754,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Macular atrophy,HP:0007401,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Hypoplasia of the fovea,HP:0007750,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Abnormality of the retinal vasculature,HP:0008046,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,Retinal exudate,HP:0001147,,
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,,,Colour Plate Test,30269.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,,,Electroretinogram,30291.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,,,Visual Field,30264.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,,,Refraction Error,30978.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,,,Dark Adaptation Test,30276.2
10996,Ophthalmological disorders,10998,Posterior segment abnormalities,29273,Developmental macular and foveal dystrophy,20/03/18,,,Electro-oculogram,30271.2
